committee_id,committee_name,report_year,file_number,payee_name,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,support_oppose_indicator,candidate_id,candidate_name,candidate_office,candidate_office_state,candidate_office_district,candidate_party,election_type,election_type_full
C00487470,CLUB FOR GROWTH ACTION,2022,1587499,"MCSHANE, LLC","MAIL PRODUCTION, POSTAGE",3/28/22 0:00,4/14/22 0:00,14940.09,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1593685,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",5/6/22 0:00,5/10/22 0:00,22918.64,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1558544,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),1/22/22 0:00,1/22/22 0:00,40.93,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1513084,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",4/14/21 0:00,4/19/21 0:00,13375,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1601541,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/9/22 0:00,6/11/22 0:00,197578.13,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1593238,"GRP BUYING, LLC",RADIO AD PLACEMENT,4/18/22 0:00,4/20/22 0:00,33356.25,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1551150,"MEDIUM BUYING, LLC",TV AD PLACEMENT,12/6/21 0:00,12/7/21 0:00,104610,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1593696,"MEDIUM BUYING, LLC",TV AD PLACEMENT,5/10/22 0:00,5/11/22 0:00,2018594.54,S,S2PA00489,"BARNETTE, KATHY",S,PA,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530154,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/21/21 0:00,7/23/21 0:00,27218.1,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1571836,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),2/23/22 0:00,2/23/22 0:00,154.99,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1572169,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),2/28/22 0:00,2/28/22 0:00,154.99,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604946,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/20/22 0:00,6/22/22 0:00,73078.13,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597895,COLD SPARK MEDIA,"DIGITAL AD PLACEMENT, ORGINALLY REPORTED 4/25/22, CHANGE IN CANDIDATE SUPPORT/OPPOSE",5/25/22 0:00,5/25/22 0:00,-17191.47,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541075,CLUB FOR GROWTH,EMAIL COSTS (FROM ADVANCE LINE 21),9/21/21 0:00,9/21/21 0:00,150.1,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523250,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/6/21 0:00,7/6/21 0:00,224.47,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1530145,WARFIELD AND COMPANY,DIGITAL AD PRODUCTION,7/20/21 0:00,7/22/21 0:00,1956,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1604839,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/17/22 0:00,6/20/22 0:00,175781.25,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597885,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,5/24/22 0:00,5/25/22 0:00,231767.81,O,S2NV00308,"BROWN, SAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1578229,"MCSHANE, LLC","MAIL PRODUCTION, POSTAGE",3/28/22 0:00,4/4/22 0:00,14940.09,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588417,"MCSHANE, LLC","MAIL PRODUCTION, POSTAGE",3/28/22 0:00,4/18/22 0:00,14940.09,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587500,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/15/22 0:00,4/15/22 0:00,37.29,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597885,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),5/25/22 0:00,5/25/22 0:00,142.94,O,S2NV00308,"BROWN, SAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1609233,WPAI,DATA ANALYTICS,7/8/22 0:00,7/11/22 0:00,200,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590595,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/26/22 0:00,4/26/22 0:00,227.45,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,WARFIELD AND COMPANY,TV AD PRODUCTION,7/18/22 0:00,7/20/22 0:00,9112,S,H2MO07143,"BURLISON, ERIC",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1558136,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),1/20/22 0:00,1/20/22 0:00,146.78,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1514285,"MEDIUM BUYING, LLC",TV AD PLACEMENT,4/23/21 0:00,4/23/21 0:00,5727.64,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1617956,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",7/18/22 0:00,7/20/22 0:00,21198,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588449,"THE STONERIDGE GROUP, LLC","MAIL PRODUCTION, POSTAGE",4/13/22 0:00,4/19/22 0:00,12664.68,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1530145,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/22/21 0:00,7/22/21 0:00,166.22,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2021,1522391,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",6/23/21 0:00,7/1/21 0:00,11708,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1593234,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/9/22 0:00,5/9/22 0:00,211.41,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1523574,WPAI,DATA ANALYTICS,7/7/21 0:00,7/8/21 0:00,66.67,O,H2OH15152,"KUNZE, STEPHANIE L.",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1610792,WARFIELD AND COMPANY,RADIO AD PRODUCTION,7/11/22 0:00,7/13/22 0:00,3538,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1577405,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/18/22 0:00,3/18/22 0:00,14.13,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579267,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/8/22 0:00,4/8/22 0:00,165.59,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1593238,CLUB FOR GROWTH,DIGIAL AD PRODUCTION (FROM ADVANCE LINE 21),4/20/22 0:00,4/20/22 0:00,516.39,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1546466,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),10/23/21 0:00,10/23/21 0:00,230.6,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1551773,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),12/14/21 0:00,12/14/21 0:00,155.5,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1529222,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/19/21 0:00,7/19/21 0:00,166.22,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2021,1551150,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),12/7/21 0:00,12/7/21 0:00,30.31,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1580030,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/9/22 0:00,4/9/22 0:00,190.96,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1524799,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/12/21 0:00,7/12/21 0:00,5034.75,O,H2OH15129,"PETERSON, BOB",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1590082,PRIME MEDIA PARTNERS,TV AD PRODUCTION,4/18/22 0:00,4/20/22 0:00,4417.5,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590523,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/25/22 0:00,4/25/22 0:00,153.43,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1521846,CLUB FOR GROWTH,DOOR TO DOOR FIELD PROGRAM (FROM ADVANCE LINE 21),6/28/21 0:00,6/28/21 0:00,121.35,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1619333,"MEDIUM BUYING, LLC",TV AD PLACEMENT,7/21/22 0:00,7/23/22 0:00,160946.67,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1524779,CLUB FOR GROWTH,MAIL PRODUCTION COSTS (FROM ADVANCE LINE 21),7/12/21 0:00,7/12/21 0:00,207.56,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1590098,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/22/22 0:00,4/22/22 0:00,74.58,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587500,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/15/22 0:00,4/15/22 0:00,37.29,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581136,"IMGE, LLC",INTERNET ADVERTISING,4/6/22 0:00,4/12/22 0:00,20000,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1594139,"MCSHANE, LLC","MAIL PRODUCTION, POSTAGE",5/3/22 0:00,5/12/22 0:00,14940.09,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579267,"GRP BUYING, LLC",TV AD PLACEMENT,4/4/22 0:00,4/8/22 0:00,120660.47,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1593696,CLUB FOR GROWTH,PRESS RELEASE (FROM ADVANCE LINE 21),5/11/22 0:00,5/11/22 0:00,177.7,S,S2PA00489,"BARNETTE, KATHY",S,PA,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1601541,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),6/11/22 0:00,6/11/22 0:00,115.27,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604845,COLD SPARK MEDIA,"MAIL PRODUCTION, POSTAGE",6/14/22 0:00,6/21/22 0:00,11720.57,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591937,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),5/3/22 0:00,5/3/22 0:00,25.94,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1602294,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/14/22 0:00,6/15/22 0:00,145872.5,S,H2WY00166,"HAGEMAN, HARRIET",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592158,"MEDIUM BUYING, LLC",TV AD PLACEMENT,4/18/22 0:00,5/4/22 0:00,171675,O,S2NC00307,"WALKER, BRADLEY MARK",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1529222,"BIG DOG STRATEGIES, LLC","MAIL PRODUCTION, POSTAGE",7/18/21 0:00,7/19/21 0:00,27218.1,O,H2OH15145,"LARE, JEFF",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1591731,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),5/2/22 0:00,5/2/22 0:00,153.43,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1531661,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),7/29/21 0:00,7/29/21 0:00,406.21,O,S2NC00489,"MCCRORY, PATRICK LLOYD",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591157,WARFIELD AND COMPANY,RADIO AD PRODUCTION,4/27/22 0:00,4/29/22 0:00,3855,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1576498,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),3/24/22 0:00,3/24/22 0:00,485.49,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1546996,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",10/29/21 0:00,11/1/21 0:00,44895.16,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1537326,WPAI,DATA ANALYTICS,9/8/21 0:00,9/8/21 0:00,200,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1605291,COLD SPARK MEDIA,"DIGITAL AD PLACEMENT, PRODUCTION",6/22/22 0:00,6/23/22 0:00,9667.5,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604839,WARFIELD AND COMPANY,TV AD PRODUCTION,6/17/22 0:00,6/20/22 0:00,10800,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1577405,"MEDIUM BUYING, LLC",TV AD PLACEMENT,3/28/22 0:00,3/30/22 0:00,554015.18,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1574669,CLUB FOR GROWTH,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),3/16/22 0:00,3/16/22 0:00,56.52,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587832,"MCSHANE, LLC","MAIL PRODUCTION, POSTAGE",3/28/22 0:00,4/16/22 0:00,14940.09,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1541876,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),10/11/21 0:00,10/11/21 0:00,121.69,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579067,WARFIELD AND COMPANY,TV AD PRODUCTION,4/4/22 0:00,4/6/22 0:00,8910,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579070,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),4/6/22 0:00,4/6/22 0:00,303.91,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590097,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),4/21/22 0:00,4/21/22 0:00,284.88,O,H0WV01072,"MCKINLEY, DAVID B. MR.",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1605940,WARFIELD AND COMPANY,TV AD PRODUCTION,6/23/22 0:00,6/29/22 0:00,10700,S,H2WY00166,"HAGEMAN, HARRIET",H,WY,1,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1604946,"MEDIUM BUYING, LLC",TV AD PLACEMENT,6/20/22 0:00,6/22/22 0:00,73078.13,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1597895,COLD SPARK MEDIA,"DIGITAL AD PLACEMENT, ORGINALLY REPORTED 4/25/22, CHANGE IN CANDIDATE SUPPORT/OPPOSE",5/25/22 0:00,5/25/22 0:00,17191.47,O,H2IL13120,"DAVIS, RODNEY L",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1588437,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/19/22 0:00,4/19/22 0:00,37.29,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556159,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,1/10/22 0:00,1/12/22 0:00,736837.53,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1581171,"ARMADA STRATEGIES, LLC",TV AD PLACEMENT,4/11/22 0:00,4/12/22 0:00,102025,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1577405,WARFIELD AND COMPANY,TV AD PRODUCTION,3/28/22 0:00,3/30/22 0:00,9765,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1605291,COLD SPARK MEDIA,"DIGITAL AD PLACEMENT, PRODUCTION",6/22/22 0:00,6/23/22 0:00,9667.5,S,H0IL15129,"MILLER, MARY",H,IL,15,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1619258,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",7/19/22 0:00,7/22/22 0:00,21198,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1572169,"CATAMARAN CONSULTING, LLC","MAIL PRODUCTION, POSTAGE",2/28/22 0:00,2/28/22 0:00,26657,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1591159,CLUB FOR GROWTH,TV AD COSTS (FROM ADVANCE LINE 21),4/27/22 0:00,4/27/22 0:00,74.58,O,S2AL00145,"BRITT, KATIE BOYD",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556159,CLUB FOR GROWTH,PRESS RELEASE (FROM ADVANCE LINE 21),1/11/22 0:00,1/11/22 0:00,225.4,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556136,WARFIELD AND COMPANY,TV AD PRODUCTION COSTS,1/10/22 0:00,1/12/22 0:00,9119,S,S8AL00381,"BROOKS, MO",S,AL,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1529222,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/19/21 0:00,7/19/21 0:00,166.22,O,H2OH15152,"KUNZE, STEPHANIE L.",H,OH,15,REP,S2021,SPECIAL-PRIMARY
C00487470,CLUB FOR GROWTH ACTION,2022,1579226,"GRP BUYING, LLC",RADIO AD PLACEMENT,4/4/22 0:00,4/6/22 0:00,5273.44,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1522391,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/1/21 0:00,7/1/21 0:00,224.47,O,H8TX06266,"ELLZEY, JOHN KEVIN SR",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2021,1520585,CLUB FOR GROWTH,DIGITAL AD PRODCUTION COSTS (FROM ADVANCE LINE 21),6/16/21 0:00,6/16/21 0:00,377.02,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,R2021,RUNOFF
C00487470,CLUB FOR GROWTH ACTION,2022,1611109,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/14/22 0:00,7/14/22 0:00,203.26,O,H2MO07168,"WASSON, JAY",H,MO,7,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587500,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/15/22 0:00,4/15/22 0:00,394.72,O,S8OH00086,"GIBBONS, MICHAEL",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590601,WARFIELD AND COMPANY,RADIO AD PRODUCTION,4/25/22 0:00,4/27/22 0:00,1888,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1514727,ADVICTORY LLC,"DIGITAL AD PLACEMENT, PRODUCTION",4/28/21 0:00,4/28/21 0:00,20000,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1617919,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),7/18/22 0:00,7/18/22 0:00,163.37,S,H0FL13158,"PAULINA LUNA, ANNA",H,FL,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1579070,WARFIELD AND COMPANY,RADIO AD PRODUCTION,4/4/22 0:00,4/6/22 0:00,3605,S,H2NC05157,"HINES, ROBERT",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1593035,CLUB FOR GROWTH,DIGITAL AD PRODUCTION (FROM ADVANCE LINE 21),5/8/22 0:00,5/8/22 0:00,451.01,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1576839,"MARTIN & BLAINE, THE DIFFERENTIATORS LLC","MAIL PRODUCTION, POSTAGE",3/17/22 0:00,3/28/22 0:00,27359.23,S,S2NC00505,"BUDD, THEODORE P",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1514844,WPAI,DATA ANALYTICS,4/29/21 0:00,4/29/21 0:00,200,S,H2TX06251,"WRIGHT, SUSAN",H,TX,6,REP,S2021,SPECIAL-GENERAL
C00487470,CLUB FOR GROWTH ACTION,2022,1600647,"BREITBART NEWS NETWORK, LLC",DIGITAL AD PLACEMENT,6/1/22 0:00,6/6/22 0:00,25000,S,S2NV00324,"LAXALT, ADAM",S,NV,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592151,"MCSHANE, LLC","MAIL PRODUCTION, POSTAGE",4/26/22 0:00,5/5/22 0:00,14940.09,O,H2NC04200,"DAUGHTRY, KELLY",H,NC,13,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1592631,PRIME MEDIA PARTNERS,TV AD PRODUCTION (ADDED TO PREVIOUSLY REPORTED PLACEMENT),5/4/22 0:00,5/5/22 0:00,9855,O,S2NC00307,"WALKER, BRADLEY MARK",S,NC,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2021,1546466,CLUB FOR GROWTH,RADIO AD PRODUCTION (FROM ADVANCE LINE 21),10/23/21 0:00,10/23/21 0:00,143.57,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1587501,CLUB FOR GROWTH,MAIL PRODUCTION (FROM ADVANCE LINE 21),4/14/22 0:00,4/14/22 0:00,153.43,S,H4WV02080,"MOONEY, ALEXANDER XAVIER",H,WV,2,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1556159,PRIME MEDIA PARTNERS,TV AD PRODUCTION,1/10/22 0:00,1/12/22 0:00,12697,O,S2OH00360,"TIMKEN, JANE",S,OH,0,REP,P2022,
C00487470,CLUB FOR GROWTH ACTION,2022,1590520,CLUB FOR GROWTH,TV AD PRODUCTION (FROM ADVANCE LINE 21),4/26/22 0:00,4/26/22 0:00,212.48,O,S2OH00436,"VANCE, J D",S,OH,0,REP,P2022,
